,bathrooms,public_remarks,room type,areacode,price,parking_space,property_type,bedroom,spareroom,city,province,address
358,1,"*** 2 Bedroom Basement Unit. Separate Entry And Landry. > Located On Prime Location!! Very Spacious Semi Detached  House. Main Floor Is Tenanted.  You Pay 1/3 Of All Utilities. Close To Seneca College, Shopping Plaza, Ay Jackson School District, Steps To Ttc..**** EXTRAS **** Fridge, Stove,Hood Fan, Washer And Dryer (29597250)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M2H1T2,23 RAMEAU DR
359,1,"2 Bedroom Basement Apartment Located In Desired Pinecrest Community In North Oshawa. Close To Shopping, Transit, Park & Schools. ** This is a linked property.** **** EXTRAS **** Fridge, Stove, Washer & Dryer, Tenant To Pay 30% Of All Utilities And Responsible For Snow Removal & Lawn Care. (29477073)",basement,647,1500,0.0,Single Family,2,0,Oshawa, Ontario L1K1T5,#BSMT -796 BENNETT CRES
360,1,"Excellent Location!! 2 Bedroom Basement Apartment With Separate Entrance, Close To 401, U.Of T, Ttc, Shopping & Much More.**** EXTRAS **** All Elf's, Fridge, Stove, Washer & Dryer. *****Utilities Included***** Content & Liability Insurance Required (29360188)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M1B4X6,18 CARLISLE CRES
361,1,"Clean Beautiful 2 Bedroom Basement Apartment With Separate Entrance Located Closed To Port Union And Lawrence Ave In Scarborough. Close To Ttc, School, Shopping. Quite Family Neighbourhood.**** EXTRAS **** Use Of Fridge, Stove, Washer, Dryer. No Parking Available. (29595995)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M1C3M9,#BSMT -87 WINTER GARDENS TR
362,1,"2 Br 1 Bath Basement Unit Conveniently Located At Taunton Rd And Garden St. 3 Mins Walk From Taunton Garden Plaza, Steps To Public Transit, Restaurants, Supermarket, Parks, Etc. Min To Hwy 412, 407 And 401. Separate Side Entrance Access To The Basement Unit. The Tenant Can Use Den Space Outside Of The Unit In The Common Space (Sharing With The Landlord's Son And His Dog Who Are Occasionally Occupying Another Room In The Basement).**** EXTRAS **** One Parking Spot On Driveway Included. White Fridge, Stove, B/I Range Hood. White Washer And Dryer. Tenant To Share 1/3 Of All Utility Costs (Cac, Heat, Hydro, Water, Gas). Existing Window Covering And All Elfs. (29390900)",basement,905,1500,4.0,Single Family,2,0,Whitby, Ontario L1R2C6,34 CLUNE PL
363,1,"Legal Basement Apartment In A Detached Home- Brand New- Never Lived- Very Spacious Bedroom, With 1 Parking (Driveway) @ Most Desirable Neighborhood Of West Brampton @ Border Of Mississauga! Refreshing Pond's View@Front, Easy Access To Hwy 407/401/410, Sheridan College, Walk To Bank, Schools, Plaza, Parks, Transit & Much More. Location! Location! Location!**** EXTRAS **** Fridge, Stove, Shared Laundry @ Main Level, Separate Walk-Up Entrance, Tenant Pays 30% Utilities. (29272114)",basement,647,1500,1.0,Single Family,1,0,Brampton, Ontario L6Y0K7,55 POLONIA  AVE
364,1,"**This Is A Partial Suite Lease: 1 Room Of A 3 Bed Suite - Shared Space W/ Current Owner** Builder Upgraded, Brand New 985 Sqft Suite At The Park Terraces South. 1 Bedroom W/ W.I.C. & Private Bath, Shared Kitchen, Living, Dining - 2 Layout Options Available. Fully Open Concept, Unobstructed Eastern Exposure. All Utilities & Wifi Included. Parking & Locker Upon Request. Walk To Grocery Stores, Ttc, Parks, Schools, Cloverdale Mall, Restaurants & More!**** EXTRAS **** All Elf's, Appliances, Washer Dryer, Window Coverings. Refer To Attached Floor Plans For Layout Options. Opt 1: $1,700/Month All-Inclusive. Opt 2: $1,500/Month All-Inclusive. Rent Subsidized If Parking & Locker Unnecessary. (29587034)",bedroom,647,1500,1.0,Single Family,1,0,Toronto, Ontario M9B0E2,10 GIBBS RD
365,1,"2 Bedroom,4 Pc Washroom, And Kitchen Available For Rent. The Entrance Is From The Garage Door, With No Living Room. Ideal For Students Or Couples.Close To Warden Subway Station And All Amenities.**** EXTRAS **** Stove, Fridge, Range Hood, Washer/Dryer. Parking Is Available Free In The Back Lane Of The Townhouse. (29596078)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M1L0B5,334 DANFORTH  RD
366,1,"A Private Heaven Is Your Backyard. Newly Renovated 1 Bedroom Walking Basement Apartment In Ajax ( Westney Rd And Taunton Rd Area) With Separate Entrance. Only For A Single Professional. Clean And Safe With One Parking. Full Kitchen, New 6 Appliances. Laundry Washer And Dryer On Suite. No Pets And No Smokers**** EXTRAS **** Garden View And Very Peaceful And Safe Area. 5 Minutes To 407 And 10 Minutes To Hwy 401. Tenant Pay 25% Of All Utilities. 24 H Notice For All Showings (29352065)",basement,416,1500,1.0,Single Family,1,0,Ajax, Ontario L1T4W6,1 MCNAMARA CRT
367,2,"A Great Home To Live In South Ajax. Separate Access With Bright Area. One Bedroom And One Washroom In Ground Level And Another Bedroom And Washroom In The Basement. Living Room Area And A Kitchen. Ideal For A Couple Or For A Small Family. Foreign Students Are Welcome.**** EXTRAS **** Tenants To Pay 40% Of The Total Hydro, Gas And Water Bill In Addition To The Rent. All Visits To Follow Covid Protocol. Tenants Needs To Sign On Govt Standard Lease Once The Offer Is Accepted. (29525060)",basement,416,1500,1.0,Single Family,2,0,Ajax, Ontario L1S3B8,43 CLARK RD
368,1,"Fully Renovated Throughout. 1 Bedroom Main Floor Apartment In Duplex Building With Open Concept Kitchen & Living Room. Updated Kitchen With Granite Counter. Updated 4 Piece Bath, Floors Throughout. Updated Windows. Close To Michael Starr Trail. Why Rent A Condo??**** EXTRAS **** Rent Includes Fridge, Stove, B/I Microwave, Washer & Dryer, 1 Parking Space. (29479079)",bedroom,905,1500,1.0,Single Family,1,0,Oshawa, Ontario L1H4W7,230 COURT ST
369,1,"A Private Heaven Is Your Backyard. Newly Renovated 1 Bedroom Walking Basement Apartment In Ajax ( Westney Rd And Taunton Rd Area) With Separate Entrance. Only For A Single Professional. Clean And Safe With One Parking. Full Kitchen, New 6 Appliances. Laundry Washer And Dryer On Suite. No Pets And No Smokers**** EXTRAS **** Garden View And Very Peaceful And Safe Area. 5 Minutes To 407 And 10 Minutes To Hwy 401. Tenant Pay 25% Of All Utilities. 24 H Notice For All Showings (29352065)",basement,416,1500,1.0,Single Family,1,0,Ajax, Ontario L1T4W6,1 MCNAMARA CRT
370,1,"2 Bedroom,4 Pc Washroom, And Kitchen Available For Rent. The Entrance Is From The Garage Door, With No Living Room. Ideal For Students Or Couples.Close To Warden Subway Station And All Amenities.**** EXTRAS **** Stove, Fridge, Range Hood, Washer/Dryer. Parking Is Available Free In The Back Lane Of The Townhouse. (29596078)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M1L0B5,334 DANFORTH  RD
371,1,"Located In Clarkson We Have A Beautifully Renovated 1 Bedroom/ 1 Bath  Basement Rental With Open Concept, Quartz Counter Tops, Enclosed Glass Shower, Large Backyard, Close To Transit, Qew Shops And More**** EXTRAS **** Stainless Steel Appliances,  Washer And Dryer (29405287)",basement,416,1500,0.0,Single Family,1,0,Mississauga, Ontario L5J1P8,#BSMT -2570 LUNDENE RD
372,1,"Bright And Spacious Basement Apartment With Two Separate Entrances. Shared Laundry Facilities. One Bus To Ossington Or Eglinton West Subway Station. One Streetcar To St Clair Subway Station Or St Clair And Yonge Subway Station. Waking Distance To The Shops And Restaurants On St Clair.**** EXTRAS **** Includes Fridge, Steve And Shared Coin Operated Laundry. Two Separate Entrances. (29527940)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M6E2V1,#BASEMEN -189 OAKWOOD AVE
373,1,"Wow! Lower Level Apartment Located In Aurora Highlands, Over 1000 Sf Of Living Space.  This Home Is Mins From Shopping, Schools, Theater, Public Transit, Hwy's & More!  Newly Renovated Bright Lower Level Remodeled In 2018 Includes Kitchen, 3Pcs Bath, Liv Rm, Bdrm/Den, Laundry & Sep. Entrance. Tenant Pays 40% Of Utilities.**** EXTRAS **** Lower Level: White Fridge, Electric Stove, S/S Built-In Dishwasher; 2- Stacked Clothes Washer & Dryer. (29630737)",basement,416,1500,0.0,Single Family,1,0,Aurora, Ontario L4G1Z3,78 RICHARDSON (LOWER) DR
374,1,"Furnished!!!!! Utilities Included. With Beds, Mattress,  Enjoy Living In This Bright Cozy Home Ground Floor. South Facing Conveniently Located Minutes From Highway, You Can Access The City With Ease! *Steps To Ttc Bus. Schools, Community Centre, Library, Shopping. One Bus To Subway. Easy Access To Dvp & 401.**** EXTRAS **** Fridge, Stove, Range Hood, Washer And Dryer.Tenant Or His Agent To Verify All Measurements. (29517336)",basement,905,1500,0.0,Single Family,1,0,Toronto, Ontario M3A2E3,#LOWER -157 ROYWOOD DR
375,1,"Renovated Lower Level For Lease In A Quite Neighborhood. Spacious Living Room New Kitchen . Decent Size Bedroom With Closet. Separate Entrance. Easy Access To: 401, Ttc, School, Parks, U Of T, And Centennial College Campus**** EXTRAS **** Fridge, Duxtop Portable Induction Cooktop. Shared Washer And Dryer Lower Level Tenant Pay 25% Utility(Hydro, Gas And Water) 1 Driveway Parking Included (29587967)",basement,416,1500,1.0,Single Family,1,0,Toronto, Ontario M1E4P1,#LOWER -28 SKYRIDGE RD
376,1,"Professionally Finished With Sep Entrance, Basement ,1 Bedroom, A Spacious Living Room And Tons Storage  Space, Located In A Quiet Neighborhood In Wismer.  Pot Lights. Separate Laundry Ensuite,  New Eat-In Kitchen  No Pets Or Smoking Allowed. Tenant Share Utilities. Including 1 Parking On The Driveway. Walking Distance To Top Schools Including French Immersion, Parks, Go Station, York Transit, Markville Mall.**** EXTRAS **** S/S Brand  Fridge, Stove, Rang Hood, All Existing Electrical Light Fixture. New  Finish Interlock. (29375132)",basement,416,1500,1.0,Single Family,1,1,Markham, Ontario L6E2B7,#BSMT -8 STORYBOOK CRES
377,1,"Renovated Lower Level For Lease In A Quite Neighborhood. Spacious Living Room New Kitchen . Decent Size Bedroom With Closet. Separate Entrance. Easy Access To: 401, Ttc, School, Parks, U Of T, And Centennial College Campus**** EXTRAS **** Fridge, Duxtop Portable Induction Cooktop. Shared Washer And Dryer Lower Level Tenant Pay 25% Utility(Hydro, Gas And Water) 1 Driveway Parking Included (29587967)",basement,416,1500,1.0,Single Family,1,0,Toronto, Ontario M1E4P1,#LOWER -28 SKYRIDGE RD
378,1,"Furnished!!!!! Utilities Included. With Beds, Mattress,  Enjoy Living In This Bright Cozy Home Ground Floor. South Facing Conveniently Located Minutes From Highway, You Can Access The City With Ease! *Steps To Ttc Bus. Schools, Community Centre, Library, Shopping. One Bus To Subway. Easy Access To Dvp & 401.**** EXTRAS **** Fridge, Stove, Range Hood, Washer And Dryer.Tenant Or His Agent To Verify All Measurements. (29517336)",basement,905,1500,0.0,Single Family,1,0,Toronto, Ontario M3A2E3,#LOWER -157 ROYWOOD DR
379,1,"Renovated Spacious Freshly Painted 2-Bedroom Apartment With Separate Entrance, Door Bell And  Entrance Closet. Lovely New Bathroom, New Laminate Floors In Bedrooms, Brand New Fridge. Separate Laundry. Located In A Quiet Neighbourhood With Walking Distance To Park And Schools.**** EXTRAS **** Fridge, Stove, Washer And Dryer. (29269005)",basement,905,1500,0.0,Single Family,2,0,Brampton, Ontario L6P1L3,#BSMT -12 BALMY WAY
380,1,"Brand New Legal  Bsmnt Apatmnt. 2 Bdr, Separate Entrance, Great Nei-Hood, Nearby All Amenities W/Groceries, Schools, Go St. And Shopping Plzs. Bsment Features: Wash/Dryer (Not Shared), Open Concept, Modern Kitchen, Full Washroom, Porcelain, Vinyl, And Laminate Flr, Central Ac, Extra Storage Room, 1 Parking On Outdoor Concrete Pathway. Tenant To Pay 1/3 Of Ut-Ties. No Pets/Smoke. Must See.Great For A Single Or Young Couple/Small Family.**** EXTRAS **** Own W/ Dryer (Not Shared), Open Concept, Modern Kitchen, Full Washroom, Porcelain, Vinyl, And Laminate Flooring, Central Ac, Extra Storage Room, Bright Outdoor Concrete Pathway Lighting, 1 Parking.  Rec. Room Is Used As 2nd Bdr. (29387437)",basement,416,1500,1.0,Single Family,2,0,Brampton, Ontario L6X0P2,#BSMNT -77 PERSONNA CIRC
382,1,"Located on a quiet residential street in prestigious Estates of Credit Ridge, this beautiful 1 bed/1bath legal lower level apartment is sure to impress. The open concept living area features prem floor, potlights, decora switches. The modern kitchen boasts high end white cabinetry, marble backsplash ,S/S d/washer, full size fridge, rangehood, smooth top stove. Bedroom fits a Queen sized bed. Private laundry with stacked W/D, good closet space  all wrapped in soothing neutral tones. Close to all the must haves including go train/Highways, places of worship, shopping, schools and restaurants.  One Driveway parking available at additional cost, utilities are not included and billed separately. (64270682)",basement,416,1500,0.0,Single Family,0,1,Brampton, Ontario L6X2Z8,79 BEAR RUN Road
383,1,"Super Clean, Spacious, Open Concept 2 Bedroom Basement With Separate Entrance And Separate Laundry And Lots Of Storage Space.**** EXTRAS **** Fridge, Stove, Washer, Dryer. One Parking Spot On The Driveway. Please Follow All Covid Protocols For All Showings*** Cheque (First & La Month) $300 Key Deposit Needed. Tenant Pays 1/3 All Utilities. Thanks For Showing. (29450224)",basement,289,1500,0.0,Single Family,2,0,Vaughan, Ontario L4L1N7,304 FIRGLEN RDGE
384,1,"* Prime Location In Convenient Neighbourhood * Two Bedrooms Apartment With Separate Entrance * New Painting Thru-Out * New Kitchen With New Modern Cooktop & New Quartz Countertop * New Vinyl Flooring Thru-Out * Walk To Ttc, School, Park, Shopping * Easy Access To 401 & Dvp * Centre Location To North Or South ***** EXTRAS **** ** Aaa Tenant, No Pets & No Smoking ** Tenant Insurance A Must ** Tenant Pays 1/3 All Utilities ** (29427271)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M1R3N1,#BSMT -138 MARCHINGTON CIRC
385,1,"2 Bedroom Bright & Spacious Basement Newly Renovated 1 Washrooms. Ceramic Flooring, Open Concept Kitchen And Living Room. Separate Entrance. No Smoking, No Pets. Excludes Cable And Phone. Prime Location In Pickering (Altona And Sheppard).  Close To All Amenities, School, Pickering Transit, Shopping Malls, Library, Banks  And 401.**** EXTRAS **** Fridge, Stove. Laundry (Separate). Utilities And 1 Parking Included. Complimentary Unlimited Internet. (29638481)",basement,416,1500,4.0,Single Family,2,0,Pickering, Ontario L1V6N3,281 WATERFORD GATE
386,1,"Fully Furnished Basement Apartment With Separate Entrance. Close To All Amenities, Shops, Schools, Parks & Transportation. Beautiful Brand New And Professionally Finished Apartment.**** EXTRAS **** Microwave, New Blinds, Mostly New Lighting, Fridge, Stove, Stacked Washer & Dryer. 1/3 Utilities & Hydro Bill. (29399979)",basement,416,1500,1.0,Single Family,2,0,Markham, Ontario L3T4C8,#LOWER -41 RAVENGLOSS DR
387,1,"Just Finished Basement Apartments With 2 Bedrooms. Shared Laundry Room. Provide One Parking Spot. Separate Entrance From Garage Door To Basement. High Ceiling. Pot Lights. Suitable For Couple Or Small Family. Close To Shopping, Restaurant, Banks, Bur Oak High School, Parks, Bus & Go Station.**** EXTRAS **** Fridge, Stove, All Elf's. Some Furniture. (29572570)",basement,905,1500,0.0,Single Family,2,0,Markham, Ontario L6E2A5,#BSMT -5 HAMMERSLY BLVD
388,1,"Professionally Finished & Furnished, One Bedroom Basement Apartment Available Immediately In A Family Home. All Utilities Included With Wifi And One Car Parking Space. Close To All Amenities And Major Highways.**** EXTRAS **** Fridge, Stove, Built-In Microwave, Wifi, Cable & One Parking. One Day Per Week Laundry Access Available. (29357407)",basement,416,1500,1.0,Single Family,1,0,Mississauga, Ontario L4Z3T5,5451 RICHMEADOW MEWS
389,1,"**Utilities Included** Ensuite Laundry & Renovated! Lovely 1Brdm Apartment W/Ensuite Laundry & Parking. Suite Features Laminate Floors Throughout, Modern Kitchen W/Stainless Steel Appliances, Pot Lights & Stone Countertop. 4Pc Bathroom, Master W/Closet & B/I Shelves. Clean And Cozy Space. Freshly Painted With Steps To Transit & Close To Highways & Stores.**** EXTRAS **** Brand New S/S Fridge, Stove, Microwave. Washer, Dryer & Parking. Unit Comes Partly Furnished.  Utilities Included!  Non Smokers Please! (29318946)",basement,416,1500,1.0,Single Family,1,0,Vaughan, Ontario L4L1L8,#BSMT -107 COLES AVE
390,1,"The Best Locations In A Great Neighborhoods. . Closer To Transit, Shopping, School, Restaurants. Minutes Drive To Hwy 401 & Don Valley Pkwy.  Kitchen Appliances. Fridge,Stove , Dish Washer (29452999)",bedroom,905,1500,0.0,Single Family,1,0,Toronto, Ontario M1R4M4,63 SHANDON DR
392,1,"130 Ivy Is Located On A Coveted Tree-Lined Quiet Street In This Sought After Leslieville Neighbourhood. Live In This Cozy Basement Unit With 1 Bed - 1 Bath, Renovated Bathroom. Steps To Shops, Bars, Cafes, Restaurants & Min To Dt Toronto! (29546210)",basement,416,1500,0.0,Single Family,1,0,Toronto, Ontario M4L2H7,#BSMT -130 IVY AVE
393,1,"Gorgeous Newer One Bedroom Walk-Out Basement  With Large Living/Dining Room. Convenient Ensuite Laundry And One Parking Space. Close To Shopping And Public Transit.**** EXTRAS **** Tenant Pays 1/3 Of Utilities. Tenant Insurance Is Mandatory. Please Attach Schedule B, Form 801, Rental Application, Employment Letter And Credit Report. First And Last Month's Rent Deposit To Be Certified/ Bank Draft. No Smoking, No Pets (29606362)",basement,905,1500,0.0,Single Family,1,0,Aurora, Ontario L4G6Y9,#BSMNT -184 STONE RD
394,1,New Renovated Basement With Separate Entrance. Private Laundry. Close To The Eglinton Lrt And Steps To All Amenities.**** EXTRAS **** Fridge/Stove/Hood/Washer/Dryer. One Parking Included (29383469),basement,416,1500,1.0,Single Family,1,0,Toronto, Ontario M6M2H4,48 MAHONEY B1 AVE
395,1,"2 Bdrm Legal Basement Apartment W/ Separate Entrance Located In A High Demand Credit Valley Neighbourhood In Brampton. Modern Kitchen W/ Open Concept Layout. Bedrooms Come W/ Closets. Laminate Floors. Separate Laundry & 1 Parking Space. Easy Access To Hwys, Parks, Schools, Shopping & All Other Amenities.**** EXTRAS **** All Electrical Light Fixtures, Fridge, Stove, Dishwasher, Washer And Dryer No Smokers/No Pets* (29417732)",basement,416,1500,0.0,Single Family,2,0,Brampton, Ontario L6Y2X7,#BSMT -46 DANFIELD CRT
396,1,"Extremely Convenient Location. Finished Basement Apartment With Two Bedrooms, 4Pc Bath & Living Room. Separate Laundry Room Shared. Close To 401 & 404, Shops, Parks, Schools, Ttc At Door Step. Basement Tenant Pay 30% Utilities.**** EXTRAS **** Fridge, Stove, Range Hood. (29623684)",basement,905,1500,1.0,Single Family,2,0,Toronto, Ontario M2J3L2,66 PATRICK BLVD
397,1,"Great Location Beautifully Renovated One Bedroom Apartment With Private Entrance Featuring Newly Huge Open Concept Livingroom And Diningroom With New Vinyl Floors And Large Window With Spacious Kitchen With New Ceramic Backsplash Quartz Counter And New Exhaust Fan As Well A Large Bedroom With Walk-In Closet With Window And Vinyl Floors.  Freshly Painted And New Vinyl Floors Threw Out.  All Inclusive Includes Heat, Hydro, Water Cac, Cable, Laundry Access, One ** This is a linked property.** **** EXTRAS **** Great Location Beautifully Renovated One Bedroom, New Vinyl Floors & Freshly Painted Huge Spacious Living Room With Window Family Sized Spacious Eat In Kitchen Quartz Counters New Ceramic Backsplash Exaust Fan Quartz Counter (29579677)",basement,416,1500,0.0,Single Family,1,0,Toronto, Ontario M1L2B6,#BSMT -34 CAMROSE CRES
398,1,"Spacious And Well Maintained Apartment In Lower Level*Located In Vibrant Upper Danforth Neighbourhood, Only 5 Minutes From The Beaches*This Large Suite Features An Open Concept Living/Dining Room & Modern Kitchen: Granite Counter Tops/S.S Appliances*Self Contained Laundry Room* Laminate Floors*Cozy Fireplace*Lots Of Natural Light*Great Size And Airy Bedrooms*Quiet Family Friendly Community*Steps To Transit, Supermarket, Schools, Parks, And Shops.**** EXTRAS **** Your Rental Includes The Use Of: Fridge, Stove, Washer/Dryer. Tenant Pays $150 For Utilities. (29570124)",basement,905,1500,0.0,Single Family,2,0,Toronto, Ontario M1L4G6,#LOWER L -15 MYSTIC AVE
399,1,"Don't Miss This Beautiful Basement Apartment - Conveniently Located. Brand New Basement. Spacious Kitchen. Beautiful Washroom. Bedroom Combines W/ Living Space + Window. Laundry Shared With Owner. 1 Parking Spot, Determined By Work Sched. Lots Of Closet Space, Minutes To 401, Stc, Toronto Public Library, Timmies, Shopping Mall + Stores. Walking Distance To A Variety Of Schools. Right Beside Park. Ttc Bus Routes E/W, N/S. Close To Places Of Worship.**** EXTRAS **** Exclusive Use Of Fridge, Stove, Range Hood, (Share Laundry - Washer And Dryer), All Electric Light Fixtures, &1 Parking Spot To Be Decided. Hydro, Water, Ac, Wifi Included. No Smoking, No Pets. (29355089)",basement,416,1500,1.0,Single Family,1,0,Toronto, Ontario M1S4B3,91 KENHATCH BLVD
400,1,"Beautiful 1 Bedroom Finished Basement With Separate Entrance Available For Rent In A High Demanding Area Of Vaughan. Open Concept Living, Dining And Kitchen Area For Your Family. Clean And Tidy Ready To Move-In. Great Size Bedroom With Large Storage Room & Built In Cabinet. Also Included 1 Car Parking. Ideal For Single Or Small Family. Must See! Don't Miss Out!! Tenant To Pay 30% Utilities.**** EXTRAS **** Fridge, Stove, Separate Entrance, Separate Laundry, 1 Car Parking. Tv And Couch Included For Time Of Rental Period. (29416645)",basement,905,1500,1.0,Single Family,1,0,Vaughan, Ontario L4H1R6,#BSMT -159 MONTE CARLO DR
401,1,"Beautifully Renovated 2 Bedroom Basement Apartment, Amazing Location Just Steps From Shopping Mall, Ttc Transit Routes And Community Center. Own Kitchen And Bathroom. All Utilities Included With Exception Of Cable Tv And Internet. No Smokers & No Pets. Aaa Tenants Only.**** EXTRAS **** Fridge, Stove, Rangehood, Washer (29503890)",basement,905,1500,1.0,Single Family,2,0,Toronto, Ontario M1V5N5,#BSMT -78 SHEPTON WAY
402,1,"Recently Renovated 1 Bedrooms Unit. Separate Entrance To Basement With Full Kitchen, Washroom, Bedroom & Laundry.  Exceptionally Bright With Lots Of Led Pot-Lights. Driveway Parking Space. Great Community. Short Walk To Trails, Shops, Library, Schools, Park, Restaurants & Cafes. Great Public & Private Schools. Easy Access To Ttc & All Amenities You Need!**** EXTRAS **** Range Oven, Fridge, Hood/Fan, Fridge, Washer & Dryer. Existing Electrical Light Fixtures. (29310178)",basement,416,1500,0.0,Single Family,1,0,Toronto, Ontario M2R3A7,#LOWER -76 ROCKFORD RD
403,1,"Beautifully Renovated 1 Bedroom Bsmt Unit, W/ Private Entrance, Kitchen/Family Room/Laundry..... On A Quiet, Family Friendly Street. Just Steps To Cafes, Restaurants, Library & Ttc! Utilities Are Share With Upstairs Tenant. Friendly Landlord, Professionally Cleaned For Covid Protocol. Wont Last Long**** EXTRAS **** Fridge, Stove, D/W, All Elf's. (29494289)",basement,416,1500,0.0,Single Family,1,0,Toronto, Ontario M6C3T2,#BSMT -343 WINONA DR
404,1,"Amazing Location, Close To Shopping, School, Public Transit, Detached Bungalow In A Quite Neighbourhood. Minutes To Dvp/401/Don Valley. Church, Restaurants, Community Centre & Many More. Spacious Basement Living Space, Kitchen & Laundry, Clean Floors. Perfect For Recent Graduate, Professional Or Couple. Basement Apartment Rental Only. Well Maintain Clean Home. Large Outdoor Spaces. Solarium, Private Entrance From The Back.**** EXTRAS **** Fridges, Stoves, Washer & Dryers For Rental Use. All Window Coverings. Serious Renters Only, And Full Standard Rental Screening Applies. (29565984)",basement,416,1500,0.0,Single Family,2,0,Toronto, Ontario M1R2W6,#LOWER -30 IVORDALE CRES
405,1,"Welcome To New Renovated 2 Bedroom And Washroom Lower Lever Unit In High Demand Oakridage Area! Steps To Ttc & Shopping & Restaurant Much More Stunning Huge Sunroom With Glass Wall, Bring You Warm Sunny Joyment When You Work From Home Or Relax. Quiet Family Friendly Street. Amazing Neighbour. Here Is The One That Can Call Your New Home.**** EXTRAS **** Electrical Light Fixtures, Fridge, Stove, Washer & Dryer ( Share With Upper Lever Tenants) Share 33% Of Utility With Upper Lever (29548150)",basement,416,1500,1.0,Single Family,2,0,Toronto, Ontario M1L4H2,#LOWER -54 MYSTIC AVE
406,2,"Fully Furnished Basement Apartment With Separate Entrance. Close To All Amenities, Groceries, Shoppers, Shops, Schools, Parks & Walkable To Go Station. Beautiful Professionally Finished Apartment.**** EXTRAS **** Easy Showing With Lockbox. Rental Application, Credit Report And Proof Of Income Must Be Attached To The Offer Please. No Pets And Non Smoker Tenant Pl. $300.00 Keys Deposit. Please Allow 4 Hrs Notice For Showing. (29622768)",basement,905,1500,1.0,Single Family,2,0,Toronto, Ontario M2H1R5,25 RONDEAU DR
407,1,"Beautifully Renovated Basement Apartment With Separate Private Entrance And One Driveway Parking Spot. One Bedroom, Three Piece Bathroom, Kitchen With Stone Counter Tops And Double Undermount Sink, Private Laundry And Hardwood Floors Throughout The Unit.**** EXTRAS **** Included: Fridge, Stove/Oven, Washer/Dryer, 1 Driveway Parking Spot, Tenant To Pay 30% Of Utilities (Hydro, Gas, Water). Excluded: Garage And Backyard Access. (29591491)",basement,905,1500,0.0,Single Family,1,0,Mississauga, Ontario L5N3G6,6473 TISLER CRES
408,1,"Fantastic, Spacious And Bright 1 Bedroom Basement Apartment 8 Ft Ceilings With Front And Back Entrances, Comes With 1 Parking. Walk Or Bike To Humber College, Steps To Ttc And Street Car To Downtown. Close To The Lake, Trails, Shops, Schools, Restaurants, Cafes And Parks. Coin Operated Laundry On Lower Level. Unit Completely Renovated With Stainless Steels Appliances. Eight 4K Security Cameras For Your Protection**** EXTRAS **** All Lights And Window Coverings, All New Stainless Steel Appliances, Completely Renovated, No Smoking Tenant Insurance, Credit Score, References (Personal/Work) Mandatory. (29640085)",basement,416,1500,0.0,Single Family,1,0,Toronto, Ontario M8V3J3,#BASMENT -35 FIFTEENTH ST
409,1,"Beautifully Renovated Basement Apartment With Separate Private Entrance And One Driveway Parking Spot. One Bedroom, Three Piece Bathroom, Kitchen With Stone Counter Tops And Double Undermount Sink, Private Laundry And Hardwood Floors Throughout The Unit.**** EXTRAS **** Included: Fridge, Stove/Oven, Washer/Dryer, 1 Driveway Parking Spot, Tenant To Pay 30% Of Utilities (Hydro, Gas, Water). Excluded: Garage And Backyard Access. (29591491)",basement,905,1500,0.0,Single Family,1,0,Mississauga, Ontario L5N3G6,6473 TISLER CRES
410,1,"A Beautiful, Spacious, Legal Basement Apartment In Sought After Area Of Milton. Near Public Transit, Schools, Library, Parks & Trails.Ensuite Laundry Only To Be Used On Weekends. Smaller Machines, No Heavy Loads. Comes Furnished Or Unfurnished.**** EXTRAS **** Fridge, Stove, Washer, Dryer. (29572832)",basement,905,1500,1.0,Single Family,1,0,Milton, Ontario L9T6V8,#BASSM. -1259 WINTER CRES
411,1,"This Is A Beautiful Condo That Is Well Kept That Is 420 Square Feet Unit With A 105 Sq Ft Balcony With A Sunny North View. Located In A Convenient Location Across A Plaza With A Grocery Store, Shoppers, Minutes From The 401, Near The Hospital, York University And Transit Nearby, And More.**** EXTRAS **** Stainless Steel Fridge, Stove, Dishwasher, Over The Range Microwave Hood Fan Combo, Washer/Dryer, Elf's (29606510)",apartment,905,1525,1.0,Single Family,0,0,Toronto, Ontario M3M0B3,#612 -15 JAMES FINLAY WAY
412,1,"Renovated 1 Bedroom Lower Level Unit Available In Danforth Village. This Sun Filled Apartment Features Rare High Ceilings, In Floor Heating, Separate Entrance, Open Concept Layout, Laminate Flooring, Ensuite Washer Dryer, And Potlights Throughout. Steps Away From Transit, Groceries, Shops, Restaurants, And More. Don't Miss Your Opportunity To Lease This Gem.**** EXTRAS **** Wifi Internet And Utilities Are Included (Hydro, Water, And Gas). Use Of Backyard, Use Of Shed, And Street Parking Are Available. (29643159)",basement,416,1545,0.0,Single Family,1,0,Toronto, Ontario M4C1Y7,#LOWER -36 DONCASTER AVE
